0.36094,0.1764,0.12471,0.01097,0.28009,0.12042,0.06829,0.04103,0.3597,0.17652,0.12884,0.33989,0.2893,0.14141,0.07495,0.3035,0.35826,0.17372,0.12224,0.02973,0.2747,0.11852,0.06726,0.04308,0.36618,0.17937,0.12369,0.28772,0.28381,0.11811,0.07171,0.21909,0.35369,0.17445,0.12085,0.0288,0.27459,0.11761,0.06844,0.03256,0.35651,0.17679,0.13216,0.2723,0.29362,0.11884,0.06248,0.19138
0.36093,0.17639,0.12471,0.01097,0.28,0.12038,0.06826,0.04122,0.35956,0.17625,0.13057,0.33537,0.28961,0.14058,0.07494,0.18112,0.35828,0.17369,0.12236,0.02967,0.27463,0.11898,0.06727,0.04352,0.36625,0.17953,0.12372,0.29259,0.28384,0.11835,0.07175,0.26897,0.35374,0.17441,0.12063,0.0288,0.27462,0.11728,0.06844,0.03232,0.35673,0.17667,0.13351,0.25692,0.29339,0.1187,0.06258,0.24016
0.36078,0.17635,0.12459,0.01099,0.28002,0.12036,0.06821,0.04116,0.35936,0.17572,0.13152,0.34634,0.28888,0.14011,0.07487,0.25736,0.35804,0.17375,0.1231,0.02959,0.2746,0.119,0.06713,0.04322,0.36584,0.17938,0.12325,0.30317,0.28378,0.11885,0.07174,0.25851,0.35312,0.17435,0.12085,0.02888,0.27486,0.11705,0.06847,0.03234,0.35636,0.17685,0.13387,0.27518,0.29307,0.11864,0.06265,0.25845
0.011,0.17633,0.12457,0.01097,0.27987,0.12031,0.06821,0.04119,0.36838,0.17583,0.13215,0.28739,0.28886,0.14008,0.07492,0.19936,0.02881,0.1737,0.12282,0.02961,0.27396,0.11964,0.06721,0.04331,0.22609,0.17939,0.12327,0.38379,0.28372,0.11909,0.07177,0.33689,0.02875,0.17416,0.12085,0.02888,0.27487,0.1175,0.06854,0.03262,0.17035,0.17707,0.13496,0.20799,0.29392,0.11958,0.06275,0.14597
0.36059,0.17631,0.12453,0.01096,0.27997,0.12026,0.0682,0.04106,0.35911,0.17614,0.13289,0.32922,0.28957,0.14072,0.07496,0.20232,0.35764,0.17364,0.12304,0.02968,0.27445,0.11951,0.06714,0.04364,0.36577,0.17924,0.12307,0.33091,0.28373,0.11909,0.07182,0.30035,0.35317,0.17429,0.12074,0.0289,0.2747,0.11713,0.06854,0.03278,0.35618,0.17713,0.13486,0.29596,0.29363,0.11906,0.06296,0.23344
0.15082,0.1763,0.12457,0.01097,0.27986,0.12028,0.06818,0.04112,0.3323,0.17574,0.13194,0.28504,0.28926,0.14007,0.07489,0.28821,0.16041,0.17351,0.12283,0.02971,0.27408,0.11959,0.06711,0.04376,0.35139,0.1792,0.12278,0.24065,0.28364,0.11922,0.07174,0.27844,0.1585,0.17419,0.12093,0.02888,0.27472,0.11717,0.06849,0.03263,0.31582,0.17708,0.13429,0.12016,0.294,0.11932,0.06289,0.27959
0.36062,0.17631,0.12458,0.01096,0.27987,0.12029,0.06819,0.04109,0.35908,0.17606,0.13136,0.32842,0.28882,0.13992,0.07489,0.24139,0.35771,0.17363,0.12237,0.02964,0.27419,0.11897,0.06722,0.04345,0.36562,0.1793,0.12306,0.30585,0.28364,0.11908,0.07169,0.32482,0.35273,0.17436,0.12086,0.02883,0.27465,0.11746,0.06849,0.0329,0.35606,0.17714,0.13515,0.32315,0.29397,0.11919,0.06311,0.19832
0.36022,0.17628,0.12459,0.011,0.27983,0.12024,0.06818,0.04114,0.3586,0.17577,0.13103,0.33079,0.28895,0.14032,0.07484,0.29279,0.35716,0.17345,0.12261,0.02968,0.27394,0.11967,0.06711,0.04374,0.36517,0.17929,0.12313,0.28075,0.28368,0.11913,0.07177,0.33891,0.35214,0.17427,0.12053,0.02885,0.27468,0.11748,0.06848,0.03206,0.35595,0.17758,0.13406,0.26313,0.29466,0.11926,0.06301,0.25456
0.36043,0.17629,0.12457,0.01098,0.27972,0.12025,0.0681,0.04122,0.35886,0.17572,0.13099,0.27439,0.28886,0.14009,0.07488,0.24456,0.35767,0.17349,0.12223,0.02965,0.27382,0.11953,0.06716,0.04345,0.36535,0.17907,0.12322,0.31304,0.28365,0.11903,0.07177,0.31708,0.35281,0.17415,0.12066,0.02888,0.27486,0.11735,0.06848,0.03218,0.35604,0.17732,0.1347,0.18372,0.29479,0.11885,0.06344,0.31666
0.36035,0.17624,0.12459,0.01093,0.27971,0.12024,0.0681,0.04119,0.35873,0.1758,0.12922,0.33426,0.28868,0.13969,0.07489,0.20332,0.35743,0.17354,0.12136,0.02973,0.27357,0.11907,0.06715,0.04356,0.36523,0.17912,0.12342,0.2967,0.28348,0.11853,0.07173,0.32447,0.35249,0.17418,0.12088,0.02891,0.27474,0.1173,0.06842,0.03281,0.35638,0.17732,0.13489,0.2975,0.29536,0.11897,0.06347,0.24837
0.18562,0.17623,0.12461,0.01097,0.27964,0.12022,0.06812,0.04116,0.34045,0.17581,0.12826,0.36314,0.28873,0.14176,0.07493,0.2808,0.19321,0.17345,0.12146,0.02968,0.27341,0.11853,0.06717,0.04317,0.32867,0.17904,0.12322,0.33504,0.28348,0.11779,0.0718,0.28961,0.19046,0.17417,0.12112,0.02893,0.27486,0.11708,0.06848,0.03307,0.29586,0.17728,0.13373,0.2848,0.29505,0.11846,0.06345,0.17011
0.36012,0.1762,0.12461,0.01096,0.27959,0.1202,0.06809,0.04118,0.35823,0.17578,0.12853,0.24572,0.28824,0.14151,0.07489,0.30129,0.35719,0.17344,0.12088,0.02962,0.27333,0.11831,0.06717,0.04379,0.36484,0.17886,0.12316,0.33877,0.28339,0.11692,0.07179,0.1703,0.35224,0.17385,0.12109,0.02894,0.27479,0.1175,0.0685,0.03253,0.35604,0.17752,0.13417,0.32918,0.29517,0.11816,0.06389,0.21064
0.22042,0.1762,0.12462,0.01097,0.2795,0.12017,0.06808,0.04121,0.3748,0.17581,0.12729,0.34232,0.28897,0.14135,0.07493,0.21146,0.27297,0.17336,0.12112,0.02966,0.27309,0.11788,0.06727,0.0438,0.3408,0.1791,0.12346,0.39878,0.28341,0.11689,0.07182,0.29649,0.25504,0.1739,0.12118,0.02886,0.27485,0.11727,0.06846,0.03253,0.28361,0.17727,0.13376,0.28476,0.29564,0.11878,0.0641,0.25757
0.35998,0.17615,0.12461,0.01099,0.27944,0.1201,0.06803,0.0411,0.35818,0.17594,0.12649,0.33931,0.28879,0.16087,0.075,0.23382,0.35683,0.17326,0.12071,0.0297,0.27312,0.11788,0.06726,0.04358,0.36478,0.17877,0.12369,0.33374,0.2834,0.11694,0.07204,0.24261,0.35187,0.17387,0.12144,0.02883,0.27483,0.11723,0.06851,0.03233,0.3563,0.17798,0.13358,0.30204,0.29563,0.11806,0.06493,0.21589
0.3598,0.17615,0.1246,0.01095,0.2794,0.12014,0.068,0.04118,0.35794,0.17546,0.1266,0.2533,0.2884,0.18111,0.07503,0.1885,0.35676,0.17318,0.12051,0.02965,0.2729,0.11778,0.06725,0.04372,0.3646,0.17891,0.12362,0.25872,0.28323,0.11663,0.07204,0.31847,0.35175,0.17382,0.12139,0.02889,0.2749,0.11752,0.06851,0.03248,0.35658,0.17769,0.13349,0.27351,0.29565,0.11839,0.06525,0.26258
0.35969,0.17613,0.12459,0.01098,0.27931,0.12005,0.06798,0.04123,0.35805,0.17527,0.12654,0.36777,0.28806,0.21778,0.07503,0.219,0.3563,0.1732,0.12094,0.02966,0.27267,0.11746,0.06729,0.04339,0.36431,0.1788,0.12352,0.28576,0.28327,0.11641,0.07205,0.30008,0.35167,0.17378,0.12154,0.0289,0.2748,0.11728,0.06853,0.03253,0.35687,0.17777,0.13406,0.30483,0.29568,0.11803,0.06555,0.28149
0.011,0.01095,0.01031,0.01094,0.09701,0.11237,0.06797,0.04108,0.21306,0.30828,0.31249,0.37204,0.18023,0.25048,0.12834,0.2051,0.02875,0.02846,0.02897,0.02973,0.14818,0.22423,0.06085,0.04355,0.31759,0.36938,0.29881,0.361,0.29483,0.23913,0.10531,0.2724,0.02884,0.02913,0.04677,0.0289,0.30038,0.11124,0.0792,0.03292,0.22627,0.24513,0.19376,0.2724,0.33653,0.25032,0.10773,0.19353
0.3596,0.1761,0.12453,0.09962,0.27926,0.11998,0.06792,0.04173,0.35805,0.17543,0.1264,0.10576,0.28814,0.2362,0.075,0.04788,0.3565,0.1733,0.12081,0.10212,0.27233,0.11763,0.06727,0.0409,0.36427,0.17867,0.12348,0.10016,0.28315,0.11607,0.07216,0.04305,0.35147,0.17367,0.12152,0.10033,0.27492,0.1174,0.06853,0.03573,0.35713,0.17778,0.13416,0.10696,0.2962,0.11796,0.06585,0.06955
0.35956,0.17607,0.12455,0.09963,0.27921,0.11995,0.06793,0.0417,0.35777,0.17555,0.12633,0.10608,0.28817,0.23648,0.07504,0.04779,0.35627,0.17314,0.12057,0.10192,0.27228,0.11703,0.06725,0.04128,0.3642,0.17867,0.12348,0.10012,0.28308,0.11629,0.0721,0.04304,0.35163,0.17367,0.12146,0.10068,0.27494,0.11755,0.06853,0.03577,0.35733,0.17789,0.13388,0.10711,0.29689,0.11855,0.06601,0.06861
0.35945,0.17605,0.12448,0.0996,0.27921,0.11988,0.06787,0.04172,0.35774,0.17538,0.12649,0.10604,0.28815,0.23681,0.07504,0.04809,0.35593,0.17326,0.12068,0.10215,0.27235,0.11723,0.06735,0.04075,0.36397,0.17858,0.12374,0.10025,0.2832,0.11595,0.07226,0.04311,0.35152,0.17356,0.12155,0.10031,0.27485,0.11702,0.06852,0.03572,0.35773,0.17766,0.133,0.10727,0.29585,0.11832,0.06669,0.06861
